userId,bookIndex,score
73311,1187,4
14919,2098,4
5171,1789,1
70089,2111,1
70530,914,4
3728,1904,2
16617,544,2
58497,368,4
27663,628,2
50775,2082,4
68223,2073,1
60480,2143,1
26583,524,4
41408,1733,3
9767,727,3
37037,885,4
60854,2158,3
62193,1305,5
43347,1528,3
13101,289,4
23072,1607,1
2258,1843,5
40968,1337,1
59683,1885,1
23174,167,3
5554,2184,5
15663,1564,4
51856,415,4
36929,1832,4
52958,936,3
14846,915,4
19930,722,4
57622,1265,4
48752,1234,1
63786,1465,4
62187,2045,2
34738,764,5
15646,2225,5
25571,1405,4
66668,1186,1
58681,850,3
63103,2246,2
53516,102,4
73374,501,4
55266,825,5
11706,756,5
66203,256,3
66419,933,5
72096,902,5
36016,121,5
69019,1074,4
67666,650,2
68493,1854,1
77550,929,2
42232,1986,4
39671,940,5
12000,2117,5
76902,1103,1
26059,2186,1
21447,1240,4
65141,404,4
66900,237,2
31371,1693,2
40708,933,3
43402,1097,2
47465,1744,3
29013,659,2
63371,1837,4
70479,1161,1
60257,1197,5
49674,1270,2
14886,1171,4
16520,1185,1
53607,474,3
55706,463,4
882,199,3
71052,20,3
20491,1267,3
49309,1121,3
56032,1574,2
48903,2043,1
33177,281,4
40118,845,1
31374,752,1
54962,66,2
48272,654,5
24635,166,3
17477,2304,1
73462,1516,1
4743,981,3
47081,2273,5
53139,1218,2
65511,658,4
21123,762,5
76524,2139,5
11753,1708,1
72702,1747,3
42581,1811,3
61112,436,4
60546,272,5
70430,96,2
77128,574,3
14076,1515,1
19434,975,3
2592,1145,3
43260,1382,3
34674,1478,4
77424,349,4
45577,1714,4
75755,2023,2
59020,749,4
69208,2075,2
56456,2262,1
77915,2158,4
1851,1053,2
43532,2015,3
7585,1763,3
3331,1202,1
50163,1715,1
30568,425,5
51125,2162,5
39987,320,4
36628,2012,2
41067,2228,2
4572,1516,3
43040,1176,2
21110,1342,5
59822,357,4
19785,2134,1
16973,532,5
72025,962,3
9280,1131,1
29697,1864,2
9961,609,3
48544,2009,4
34910,681,1
48208,762,3
49453,1571,2
21918,418,5
49285,824,2
40364,2080,3
33056,723,5
46189,130,3
20110,951,3
47387,1211,4
6180,241,4
6958,407,5
13619,212,3
71111,953,4
12285,2197,4
70993,2252,4
20224,327,5
39903,75,4
43814,1202,4
60465,2234,1
26392,38,2
40235,2038,5
40948,1186,2
41765,137,2
23412,1414,3
48781,983,2
44878,1382,3
6348,3,3
9525,1655,4
35208,279,5
68491,1586,5
23792,1832,4
4961,1903,3
64246,913,2
21370,1271,2
16389,1270,2
60416,1190,1
29255,2252,2
55402,471,2
40436,2053,5
58048,1903,2
44434,843,2
50562,611,1
13271,1753,5
16237,1659,3
17868,26,2
23689,166,4
47196,94,3
30444,2034,4
41189,1311,4
37276,871,2
73937,1905,2
17337,799,3
41491,2289,3
40233,1951,3
43222,43,1
68123,1415,4
68171,1465,1
64520,671,3
30229,452,2
60979,1254,2
77497,246,4
48639,1900,1
37758,1192,4
33130,1662,4
49789,1656,2
17467,516,1
19252,125,3
45563,1003,4
64450,1117,3
35657,434,4
78400,577,4
31607,520,5
62223,314,5
8073,884,3
863,1043,5
44177,1609,1
65260,1582,3
52426,1847,2
58315,538,3
28781,224,2
39677,164,2
14959,1224,4
70045,299,4
6676,2058,3
56723,1537,3
46879,142,2
16043,1509,2
17948,729,1
23561,1777,5
48439,2109,5
60757,1660,5
54593,5,5
18614,1581,1
48004,1348,2
76867,1086,5
71949,1812,3
1200,1392,1
3943,604,4
29620,1709,1
30230,1482,3
50676,861,3
32608,2012,1
29555,1043,1
12931,1670,5
74943,1498,3
15542,1013,1
39802,1241,3
75724,1813,4
12588,388,1
33867,2290,2
41832,2150,2
61530,1964,2
20094,745,1
58244,325,4
13232,346,3
49923,135,3
8000,1751,4
26485,2314,2
20728,138,4
22199,313,2
42628,1506,2
7621,624,2
9207,118,4
55223,381,1
64568,1525,4
63619,1799,5
36334,1231,4
2174,1062,4
41950,35,2
5504,722,3
43652,148,1
1874,1967,4
3315,2207,3
21488,1505,5
1486,1913,1
54746,435,2
30833,2272,1
76424,1973,2
54222,778,2
31822,1223,5
8682,21,2
57505,2271,1
72170,2322,1
7916,496,2
15071,523,5
17888,1847,1
53219,367,1
29300,983,2
45100,2255,5
14900,517,1
13190,1473,3
39187,656,2
64179,1655,5
66772,781,4
16746,1635,3
38134,1302,2
11413,143,4
34212,673,4
24674,395,4
28823,1637,1
21399,1630,5
64573,1339,3
72822,345,5
73523,2123,5
75535,1478,5
32211,1977,1
15583,1132,5
17751,1910,5
35293,891,3
47674,473,2
61181,1345,4
51732,238,2
78984,390,5
11856,1807,3
48737,362,1
7411,967,3
79642,215,3
52549,2023,4
26765,182,4
63900,1528,4
47706,485,4
4316,1743,4
79693,2066,4
31245,103,4
61939,2098,1
12266,976,1
14632,791,2
73789,1200,1
12895,1199,2
24613,1844,2
35017,2195,1
62914,2172,1
9268,1943,3
69958,68,3
23021,1004,2
20301,1969,1
19035,52,2
75207,2144,4
51729,2167,3
5944,284,2
13770,1116,4
23935,2030,4
50281,2041,3
52629,711,4
54475,421,1
49572,809,2
69620,2176,2
55949,948,5
49108,1112,1
28999,1746,5
56055,1230,1
69549,1651,5
50115,645,2
31355,1833,3
13245,1600,4
16138,2188,2
33769,1929,3
43022,691,2
67064,885,3
35089,1901,1
8218,995,1
13050,1666,1
16724,980,4
5306,1500,5
63722,1889,2
74729,1337,1
49749,220,3
69086,701,5
5593,229,4
528,1248,2
1269,656,5
4098,136,1
78315,183,3
25336,1742,1
24703,273,5
78355,835,4
4732,1057,5
26851,1095,5
27972,341,1
21628,1255,1
20639,1046,4
25120,1183,4
6492,1300,1
15025,1160,1
19319,405,4
74995,572,2
67445,244,4
62805,900,4
66568,884,4
12903,664,1
22776,2211,5
40214,1642,2
6078,604,2
55741,342,1
74245,1597,1
55626,1655,1
17472,2160,2
66972,1405,5
31637,1793,2
77414,567,5
35891,17,1
75623,2187,5
21256,1703,3
40323,2098,2
66793,1583,2
10294,1372,4
61641,729,1
15918,2094,1
22039,1288,5
67218,179,1
18589,1019,5
55609,1068,1
60205,393,3
70759,1099,4
16120,1898,5
63191,1400,1
24326,731,5
24637,2221,5
34124,461,1
74736,1063,1
40663,2222,4
33087,2182,5
31204,1820,2
2447,826,1
23495,1591,4
41949,1472,5
315,140,1
37151,2159,4
65066,772,2
9865,1110,1
11859,1531,4
20772,1168,4
61081,1819,2
70769,600,3
46705,1935,1
44005,1722,4
50641,1023,4
40099,2066,5
66304,943,4
66229,859,4
14604,959,5
65451,1490,3
28993,1277,5
2756,313,5
79638,1401,3
74709,2092,5
45261,1441,1
64490,1455,1
58713,595,2
37553,1227,2
15556,130,5
68905,25,3
32052,1843,5
48766,2152,1
845,211,3
45089,1104,3
51631,1427,5
34559,1911,4
60279,1067,1
71052,950,1
54056,522,3
49835,1160,4
34721,1339,3
37816,244,3
28252,1276,4
16102,981,2
76991,681,3
56319,1766,1
26373,2025,2
54732,1454,4
42591,913,1
42363,1870,2
43258,676,3
32743,1781,2
74806,1731,3
32553,1620,3
74720,888,1
30877,1212,3
59274,1863,1
58513,2106,2
39668,737,2
66733,915,2
70049,273,3
56756,1494,1
52905,507,4
34968,2186,5
39984,1398,1
69101,1527,1
13764,1999,5
73865,389,1
58503,2068,2
8664,2016,1
61451,1156,3
54052,1768,1
72718,2106,2
40981,386,3
61304,1022,2
20486,1262,2
3662,2240,1
46253,1666,5
25157,2023,2
9864,543,4
25115,1138,1
77213,285,3
35457,1810,5
45623,1123,3
25854,637,4
48886,594,1
61473,638,3
24098,1108,3
61376,1092,4
14637,2124,4
61856,510,4
15768,904,4
1179,1414,4
46050,1145,3
40189,1371,5
39927,809,1
27245,186,3
10378,294,3
61884,698,1
65902,1006,1
47363,2009,2
68115,486,5
10641,657,2
8104,905,5
71872,712,1
28063,1237,3
79367,1862,3
59842,2295,3
28485,1723,4
36719,2149,5
67546,1634,1
10159,1572,4
27550,274,3
33039,42,4
62699,1938,3
66078,1439,2
78982,199,4
70605,1734,5
72512,1939,3
56234,2314,1
59221,860,4
65401,1677,1
59703,10,3
36817,2162,4
71088,1394,2
40147,49,3
64730,1318,5
62380,143,1
42661,1061,2
54179,441,3
52548,1682,5
21145,1150,5
34755,2087,5
57026,357,5
3316,965,2
58341,200,3
27537,593,4
55326,1746,5
36828,1904,1
34449,1009,4
16698,324,3
69776,2216,3
39755,1071,3
75994,887,2
58523,1185,5
72641,1367,1
21558,1196,1
51452,1483,2
57801,210,1
47694,1611,4
24446,2174,5
46970,854,5
79416,1209,3
40681,909,3
11268,2135,2
17284,1701,2
78301,329,3
29992,1591,5
62249,2296,4
1341,1357,4
69287,2279,1
76624,2229,1
37237,862,4
67648,759,2
77179,952,3
30769,1205,1
20706,1733,4
60573,1046,2
43158,1225,5
40395,979,2
45449,704,4
63796,52,3
50828,1070,5
61885,591,3
40160,748,2
63099,2186,1
57584,213,4
77078,2084,5
23823,346,1
75396,2326,3
71353,2019,5
9860,1282,1
16630,804,3
65290,863,1
32457,804,3
79282,1937,3
11960,1881,5
55507,221,4
9547,1487,3
66003,439,1
47263,1066,2
68453,284,4
74048,1354,2
74221,494,1
36233,1533,3
3218,974,2
62422,347,3
18334,1432,4
50932,520,2
30860,669,1
36941,931,4
13524,385,5
49735,686,2
60921,1781,1
48655,1213,3
77209,1080,1
30028,1079,4
58508,847,2
3949,1159,2
21873,180,2
8391,2239,1
15182,730,1
64445,1484,1
50611,823,2
61521,700,5
23501,348,2
55395,1016,5
61085,83,2
23352,146,3
18952,2202,4
2469,267,4
44076,1482,5
73599,142,3
66902,370,4
19665,1633,1
10482,2242,2
4215,405,5
37189,406,2
54555,15,4
26778,226,3
62230,28,5
19998,1183,3
73557,1978,1
55810,681,4
18072,612,4
58425,1206,5
75240,2305,4
1973,393,2
78447,2314,4
62504,1509,5
32121,2100,1
75519,2198,4
51805,533,3
1196,619,4
2599,530,1
34124,940,1
1305,1711,5
73765,2093,4
27566,149,3
28410,1290,2
71958,1720,2
11970,2271,2
367,1953,4
45396,1324,2
23428,1293,1
48664,1077,3
65307,1056,5
26462,1474,2
52634,707,5
33997,327,5
27331,959,3
1157,1555,2
37072,777,5
39126,1985,5
56625,263,5
30711,1329,3
41500,1496,3
6580,244,2
69097,1308,2
49529,1789,5
17537,2122,4
77311,493,5
66991,1438,2
10191,1069,2
1135,1380,5
50764,2098,2
39542,1635,5
60952,1506,1
42323,484,1
25125,1801,1
22384,168,5
31361,1148,1
57431,1870,4
34504,276,1
69051,983,3
10165,694,4
46113,2090,4
21640,460,5
13437,1998,5
47672,2199,5
62532,1791,1
5198,417,4
75694,523,3
38583,1292,2
13056,758,4
48198,2032,3
54998,892,2
12313,263,1
17231,953,3
72292,2309,3
6768,1802,1
6606,2298,4
76010,1557,5
20492,13,2
10998,245,4
56746,2290,4
62361,1354,5
38641,1091,2
17481,97,1
50960,1870,2
32172,1890,1
47853,228,4
43919,1697,5
37867,384,1
43439,1317,3
50725,1032,1
7869,1941,5
59537,1386,1
46431,184,2
19366,1790,2
75250,1626,2
42766,1271,4
10585,736,3
74505,14,1
14829,2098,2
48991,644,3
20512,563,5
76911,1318,2
22150,281,1
19021,869,1
21659,1236,2
52770,889,3
67452,250,2
49014,815,1
64855,2316,2
153,954,5
74455,2155,5
39910,1286,5
52430,513,1
58481,1308,3
47522,1364,5
76625,495,2
68602,1341,1
45071,1154,5
74980,1493,3
38603,2244,3
43399,2206,4
56653,2080,3
31916,988,1
58400,2152,5
60321,1581,5
46598,2223,2
70943,291,2
62382,483,2
52093,2151,1
34256,693,4
68845,1932,4
19619,211,3
42654,409,4
59512,461,2
28182,1518,2
60476,1848,1
2022,384,1
24125,2081,2
45269,1382,5
61811,753,5
65144,1516,3
44341,183,1
79,482,1
74042,1368,5
65795,1034,2
32538,1463,3
15066,754,1
38160,695,5
68264,2,1
37282,28,1
71888,1854,1
15432,2146,2
11467,962,2
60632,1680,2
75401,622,3
74924,1020,2
63926,2318,2
5457,2173,1
61603,1348,2
48411,1384,5
22624,754,4
32611,840,3
59696,716,1
14134,2192,4
76796,1975,1
29314,402,3
59352,1344,2
1574,1369,2
64511,1067,2
1693,1083,3
72364,1499,4
6131,437,4
71202,2021,5
65109,1485,5
4142,1642,4
56455,965,5
65796,836,4
46455,451,3
70887,1115,1
76851,2056,4
19305,133,5
79510,1387,5
48901,107,3
22388,203,2
33340,298,4
64151,760,2
23604,220,4
40978,1049,3
11915,2235,4
17300,2033,5
53009,709,3
41133,2192,1
11270,451,5
53758,1889,3
45771,1517,2
34719,1597,2
43192,2077,3
53287,1045,2
75657,733,5
40645,2112,3
52419,437,4
23683,457,5
28751,2287,5
21251,1719,2
9479,1907,1
25522,238,4
32215,14,4
72309,173,5
24348,769,4
42865,985,1
26743,2153,3
75901,1170,1
69520,67,1
74264,588,1
5555,918,3
74866,394,1
74360,987,2
754,1719,3
19290,616,5
21151,1352,2
15952,1892,2
28309,1685,4
4877,1278,2
3972,252,2
8010,1887,1
54688,1213,3
19894,1777,1
75705,1740,2
70768,1049,5
11122,590,4
3173,234,1
38700,1166,2
15635,1690,3
2996,689,5
59349,51,1
48164,2219,4
11775,2020,3
65499,1877,3
35833,1966,2
68198,1117,2
51054,1966,2
25306,232,4
67106,1910,5
59562,1047,2
15213,1548,1
46041,551,1
46645,2075,4
55770,337,5
18205,821,3
25509,408,2
6625,1298,4
51252,704,3
72007,231,2
9465,2244,1
3913,2099,1
57574,1422,4
42447,2025,2
32361,1113,1
72984,1605,1
47109,352,1
57073,1406,5
4882,774,3
20743,1525,4
47969,1576,5
52920,1907,1
36855,173,3
45271,1979,5
38745,1397,2
17943,462,2
62049,2235,2
23821,93,4
75420,1307,2
47713,1735,1
56125,2236,4
61182,1919,5
35584,1775,4
5855,1887,1
6770,1488,1
8055,550,3
27860,1490,3
72238,634,2
49641,973,2
55331,688,5
76057,1332,1
56854,1331,3
8305,1986,3
29117,364,5
31148,1982,2
29836,919,2
12868,2133,4
60014,1528,5
7824,2003,3
26355,1912,1
19435,1936,4
51345,235,1
16043,1075,5
25170,1821,4
39366,1641,3
20674,2,2
32135,1915,1
8986,1945,4
53357,1805,1
73238,198,1
55199,1214,3
67699,503,3
41225,1621,3
69195,954,2
20439,2021,5
18563,568,2
56117,145,1
55670,1773,3
3966,1248,5
6945,2134,4
32814,708,5
45109,725,5
4713,1487,5
21290,849,5
79527,1699,3
34856,1288,4
37845,910,4
46029,1535,5
75616,2050,3
17631,1927,4
3610,413,3
61124,601,2
8267,122,3
36520,1929,1
39754,534,1
55836,1966,3
63377,216,1
12797,273,3
3968,730,5
28489,36,2
2288,1140,1
38091,1381,4
54124,1062,2
7743,1154,2
3918,1886,1
55845,1313,4
8215,1085,2
61837,1642,1
39700,1281,2
14385,1084,2
72421,1274,1
51923,973,1
11315,1839,2
13387,2172,2
17639,1318,1
6448,1929,2
35179,1828,1
38571,2083,1
76803,1672,3
78046,1394,4
78577,31,4
31716,1633,2
75246,687,2
23596,1377,2
22700,2168,5
14890,87,2
55646,1855,5
58003,174,3
54521,361,1
32912,2208,4
79154,2007,2
16809,576,1
12491,1315,4
41649,954,4
68329,514,1
69731,2142,4
46082,2149,3
3467,1742,2
5969,440,3
32639,2067,2
24027,2309,1
13217,427,2
78293,116,4
43252,137,1
48024,2104,1
26734,2156,3
71675,2104,4
27229,1046,3
53256,894,4
13578,2198,3
5279,1118,5
32883,1393,4
22204,446,3
22346,782,3
68768,991,3
66973,2214,4
28759,49,3
4312,428,1
59622,1317,1
59485,75,3
79131,1861,3
38241,2065,2
14997,177,1
6025,726,1
11015,1635,4
3066,559,2
4442,1548,1
29072,1479,2
11388,1824,3
8303,1622,5
39171,1247,2
5079,2306,5
60130,1674,2
71489,1789,3
27617,2071,3
24740,894,3
36856,2071,2
8154,2054,3
38618,67,4
9917,48,2
63687,1145,4
38957,1149,2
3622,251,1
12642,1798,2
18917,2107,1
22507,491,1
37266,450,5
51059,1745,4
53106,1128,1
76063,876,3
54902,2115,3
76966,851,2
13914,1910,2
37328,628,2
29070,2088,2
78698,1132,5
27626,158,1
17907,1001,5
32215,1626,4
20216,1184,2
7405,879,3
39299,1965,3
68986,2157,5
5659,968,3
17687,1127,5
54104,208,4
21045,218,3
22515,1011,4
26602,1752,1
11510,1262,3
52176,948,2
11640,2167,2
56046,199,5
67210,1334,2
70846,718,3
55435,1056,2
18705,957,1
24046,1411,2
64382,806,4
11403,931,3
29139,1452,1
23965,1326,5
78814,1763,5
43280,1200,3
65840,296,4
40870,918,3
14882,441,2
70291,1197,3
34808,2119,5
56323,1279,4
22479,1124,2
25676,1396,5
38577,1558,4
46358,2168,1
27426,1906,2
50259,2263,2
69742,546,5
18062,1537,2
7850,117,1
30750,206,3
62057,381,1
35413,1124,4
1008,1067,5
38631,396,1
28942,903,5
7266,314,1
11663,1007,1
16719,1642,5
5086,525,4
33664,2245,4
16512,1474,3
33703,1419,1
70711,207,2
42683,1655,5
8273,2008,5
41508,1003,1
49304,259,1
31239,2130,3
19882,477,3
8286,654,3
53550,810,3
2158,1650,5
56079,2313,3
68110,1711,4
21442,1842,3
13611,2253,1
20375,755,5
15793,349,4
13772,963,3
72193,1344,4
3532,1738,1
719,142,2
49004,2108,4
32194,1374,4
42959,337,2
69545,1041,3
76612,156,2
16525,2165,5
47240,1182,2
15081,1194,3
78295,2200,3
9997,2084,5
73139,2082,1
75440,156,3
34501,1981,4
3485,2264,4
11000,1123,1
58319,1286,3
64288,1330,4
49614,1618,4
73271,2014,2
57389,2047,1
35548,801,2
37915,2304,2
61478,1969,2
30516,1569,5
3502,195,1
53479,528,4
37370,2015,2
75617,2216,1
61974,311,5
48264,649,4
27258,309,3
63103,1771,1
15394,2047,5
72813,1602,1
2989,343,5
45723,1939,1
52294,754,3
78854,2042,2
76391,1595,4
48602,317,3
25669,99,3
2296,1848,2
69562,961,5
33947,1631,5
51791,884,4
49175,606,5
34567,475,1
54225,655,4
4499,703,3
17647,1254,4
71999,1932,2
49258,492,4
50506,1666,5
34366,2247,5
57421,2285,1
22339,200,3
68256,1271,3
26661,997,5
25362,877,2
71882,1415,1
19284,935,1
4322,449,3
26321,1006,4
35515,2188,3
4543,1742,4
53571,2285,3
8332,357,5
3409,1269,4
7719,12,4
63182,879,5
70492,489,3
17530,318,2
60348,533,1
52698,1788,4
45104,1504,2
61126,606,5
77837,840,1
51256,319,4
66768,993,4
42757,1380,4
25475,1008,5
2196,1888,5
73490,1563,5
36672,1154,4
31702,818,3
43017,1073,5
41447,1021,2
63584,2065,3
71635,869,3
49360,161,2
74898,1431,5
77965,1158,3
29284,528,3
60068,859,4
59838,1747,2
53504,336,1
54919,1712,4
58569,1715,1
67377,864,4
54899,1989,3
46048,1778,2
13192,1660,4
23266,165,2
2251,498,2
54700,684,5
76756,802,2
73252,2235,5
65083,33,2
62856,2053,3
57500,774,2
10105,377,1
57250,564,2
38042,1330,5
52555,856,5
69051,53,4
47946,1020,5
155,1007,2
5634,1621,5
2263,2131,3
46826,940,3
292,1100,4
39527,1058,3
67991,1201,2
75540,781,2
6167,1774,2
29924,557,2
13543,1449,5
52513,81,3
29400,157,2
21314,283,4
50822,2192,1
49489,901,4
40330,70,4
11374,173,5
67794,2093,3
18346,1963,1
13178,1415,1
51219,1522,5
18920,1827,2
22675,1842,4
72724,354,5
17523,407,4
72796,1242,2
13580,194,5
23113,2035,1
65037,519,4
79275,7,1
64764,131,1
46502,421,1
75952,1102,1
67411,478,1
24868,1494,1
49290,1689,3
55588,1754,4
31254,823,3
70525,2093,3
77389,1859,1
2287,1275,2
34101,2044,2
14906,1960,4
22317,784,2
52072,964,4
49709,261,4
10246,338,1
12713,408,2
578,166,3
53196,262,2
79866,1975,3
32267,678,5
72238,23,3
24581,254,3
68239,1586,1
38859,539,2
58310,1672,5
46478,1844,5
1215,1757,1
12351,1180,4
77303,686,1
14554,2092,2
79198,1947,4
79030,1862,5
5135,35,4
23635,959,2
73439,803,3
6113,1563,1
5314,803,5
68915,1390,4
67189,1945,3
71428,847,5
30237,1526,3
66875,796,4
33061,1640,4
42206,175,1
48997,439,1
49674,566,1
54122,476,1
44328,1185,4
70577,296,2
24499,1348,5
53622,1795,3
1472,2028,4
10893,1059,3
61546,2188,4
79448,1783,4
66224,1124,3
34141,810,5
41597,2228,4
60342,473,4
66955,807,4
13785,2151,1
57936,1466,5
3574,2125,1
63357,255,1
45580,159,1
62384,252,4
28254,528,2
34233,690,2
6678,1608,1
41516,1139,2
13727,1730,4
44406,73,5
3727,1785,2
40758,1498,5
11705,52,2
73000,1440,4
11125,2150,1
74490,1136,2
11787,178,2
79505,723,3
16859,2230,3
369,2220,2
63891,592,3
44022,1118,3
27502,1452,4
13732,1100,2
57145,78,3
54269,376,1
31026,1450,3
71343,1156,3
67395,2101,5
52790,1986,5
71194,1929,1
50548,678,2
12991,979,5
26123,2149,1
3512,1686,3
71539,1542,4
44892,720,4
15294,573,2
74480,218,1
51707,745,4
21494,2034,5
64497,86,5
41601,756,1
18599,560,1
17729,1362,1
17515,2297,5
34212,68,5
14515,17,3
64867,601,5
51838,986,3
49488,755,2
58542,60,4
44645,1963,2
1312,83,5
18021,1456,2
69529,807,3
53291,319,3
71053,1894,4
75578,1407,3
4863,2313,2
23945,1611,3
49053,135,1
8078,681,3
70103,635,1
38676,2225,2
54231,897,3
67720,1230,3
29526,546,4
57749,1603,1
45312,347,3
620,646,1
16714,2226,5
44139,348,4
36685,98,2
70459,1249,3
75662,2103,4
27287,826,5
55616,1806,2
48721,1571,2
73175,2011,1
63323,949,4
1949,798,5
36782,1369,2
32182,1148,3
37828,251,5
73615,1965,5
59781,1231,3
19205,1698,4
79732,63,3
76023,213,3
56710,1875,1
47686,2134,4
11016,1655,4
70928,1265,2
40688,1366,4
22915,1120,5
52153,826,5
20317,290,3
55947,1600,5
15655,913,3
65651,180,3
78703,71,5
77675,636,2
61369,1592,5
35105,1139,5
15312,1478,3
45350,1464,1
8707,1241,3
73484,1614,4
73200,2124,5
41480,591,4
32803,2165,4
47909,1832,1
22197,294,4
47121,2309,4
22466,678,2
209,1946,5
42338,498,2
3487,176,4
73839,218,5
77452,73,5
76532,853,4
78494,1289,5
51995,450,5
17404,1538,5
33004,1030,3
42431,2279,5
72164,306,1
48575,1740,1
79165,1253,3
51724,1225,1
28836,1425,4
50593,1796,4
31214,369,3
52375,317,5
65336,1807,2
63526,2048,1
36727,613,3
24689,1592,3
29981,1709,1
6546,433,1
19613,2177,5
42631,1524,5
5016,823,4
41383,834,2
75758,259,2
44419,1792,1
16951,1884,3
1320,1267,2
36593,990,1
40057,2219,2
11048,1085,4
2784,999,1
78832,195,1
40599,58,2
61126,2270,1
56352,1400,3
5969,1570,1
40979,605,1
1268,562,5
62220,1197,2
30641,1299,1
31570,559,5
37777,1578,2
9854,1640,3
48132,874,2
37472,945,1
12778,1287,3
54605,329,2
39928,1885,5
48726,1274,2
23531,1619,1
52132,2034,3
45946,636,1
31201,1330,5
10023,2034,3
8334,985,3
33902,742,4
36538,655,2
33574,638,1
6954,1564,4
51040,1649,2
23963,149,3
37776,173,1
47654,1027,3
16256,2202,3
4167,619,5
2426,216,4
62221,349,4
56824,329,3
15434,349,3
46930,256,5
67698,361,3
78448,2101,2
34382,1561,1
69148,911,2
8820,969,5
15433,1705,1
55681,2288,5
9002,453,3
27148,762,2
66867,431,1
8277,1563,2
3481,1989,5
12137,175,3
28952,217,5
21883,343,3
72783,1976,3
31531,1332,3
67169,2175,1
1582,1365,5
44909,1735,1
36167,741,5
8849,2064,1
22457,1183,4
27212,318,5
66788,657,2
24074,1389,1
22292,1193,3
64670,438,3
24041,1102,2
65904,1751,3
15309,401,3
26711,416,3
68921,986,2
54178,1888,1
51807,237,5
6505,1859,1
52722,95,4
53624,1215,1
55125,773,3
35078,2000,2
78943,1202,4
27924,422,2
36629,701,2
55156,2028,3
50107,1451,3
10748,128,5
2404,1856,5
27527,357,4
37561,2206,2
9349,526,4
60560,770,4
44643,2220,4
69559,1883,5
23510,110,4
21960,1016,3
73546,555,4
11454,699,1
34262,1506,3
18528,231,1
51585,667,1
43592,758,5
56063,1262,1
36482,910,5
34978,46,3
78807,536,2
15306,1974,1
56208,13,5
45375,1486,2
10346,2105,1
63312,1472,5
8270,1123,4
4546,717,1
13745,631,3
29976,1237,3
4347,375,1
62803,1750,2
73618,1779,5
64881,1280,4
78635,490,5
8243,375,1
39588,1573,4
46642,2258,1
60293,150,4
3187,1713,5
56907,659,4
40264,1867,3
15661,285,5
69370,680,5
32270,1661,2
38134,2226,5
30449,684,5
9044,921,1
50820,1620,2
65322,1780,3
18947,1538,5
50435,1701,4
44046,1038,4
68357,1660,2
18239,421,5
13337,1893,4
55817,1698,4
55087,836,1
6192,528,1
23994,2163,5
64075,692,1
42214,2181,1
24096,595,5
59822,601,2
43263,1365,1
46473,242,3
27583,573,4
41067,1281,3
4421,234,4
62515,1968,5
65270,1772,1
46351,1210,4
10169,2249,3
2098,688,3
44123,292,1
12590,1235,1
28876,52,3
17611,1459,4
35473,2319,3
25977,549,1
41798,1758,4
1569,1095,2
5717,521,2
37232,1243,4
10561,895,2
59852,973,5
57528,1690,2
72026,1709,2
52607,2205,4
6030,94,1
11809,352,5
77444,1439,3
9292,239,3
23538,101,2
71614,1614,5
49669,138,5
66995,2220,1
67042,1688,3
69696,1371,5
27191,708,4
52441,445,5
20510,34,3
79408,747,3
26113,1564,3
79561,261,1
65092,1623,2
66556,1715,2
37382,1869,2
8041,1303,2
77704,900,4
76795,247,3
14243,1421,4
59796,2003,5
25538,1457,2
12772,1063,4
54304,1098,4
7569,1952,1
33903,2093,1
62816,553,1
15920,1167,5
14086,1487,5
45837,1537,2
75630,196,5
66189,316,5
67129,611,4
56862,1922,1
28293,752,1
64172,338,3
71140,1235,2
22645,1101,4
64159,312,3
60779,1441,2
55195,1308,4
22245,723,3
45823,1436,5
66836,981,3
64363,311,5
30734,900,5
47699,476,1
39696,1408,5
24749,1475,3
36496,1507,3
5390,1638,4
49580,1976,1
58789,737,5
72899,1143,5
52759,1627,5
29471,463,2
62485,1888,4
76426,593,5
28507,1617,5
1282,104,1
771,1777,1
43465,2006,4
40006,2228,2
68230,134,2
46511,1722,5
51316,2244,3
66401,1928,2
53020,913,1
78656,484,2
32915,1197,2
36128,654,2
20909,1737,5
65040,2096,2
885,1506,1
16266,1491,2
14977,837,4
6596,1973,3
54827,1343,5
35747,1153,1
32807,165,2
7441,207,5
50401,1604,2
35117,655,5
52090,520,4
50623,1751,2
56643,1104,3
71488,717,2
50931,1633,1
53842,2167,2
39210,689,2
36299,1777,1
55102,873,5
43388,1927,5
